2020.01.29,21:20,109.212,109.244,109.206,109.206,169
2020.01.29,21:25,109.204,109.211,109.184,109.187,105
2020.01.29,21:30,109.188,109.224,109.188,109.211,121
2020.01.29,21:35,109.210,109.212,109.195,109.199,146
2020.01.29,21:40,109.200,109.200,109.140,109.148,250
2020.01.29,21:45,109.149,109.153,109.118,109.121,164
2020.01.29,21:50,109.120,109.145,109.071,109.081,343
2020.01.29,21:55,109.078,109.106,109.029,109.031,244
2020.01.29,22:00,109.036,109.067,108.997,109.049,320
2020.01.29,22:05,109.048,109.070,109.029,109.054,346
2020.01.29,22:10,109.055,109.067,109.029,109.032,310
2020.01.29,22:15,109.031,109.038,108.991,109.031,397
2020.01.29,22:20,109.033,109.047,109.017,109.042,280
2020.01.29,22:25,109.041,109.071,109.038,109.071,230
2020.01.29,22:30,109.070,109.082,109.057,109.076,168
2020.01.29,22:35,109.074,109.094,109.074,109.088,167
2020.01.29,22:40,109.089,109.089,109.054,109.055,207
2020.01.29,22:45,109.054,109.083,109.047,109.071,203
2020.01.29,22:50,109.066,109.071,109.060,109.067,142
2020.01.29,22:55,109.068,109.071,109.053,109.054,131
2020.01.29,23:00,109.055,109.072,109.042,109.067,138
2020.01.29,23:05,109.066,109.067,109.041,109.049,153
2020.01.29,23:10,109.048,109.064,109.048,109.049,121
2020.01.29,23:15,109.050,109.063,109.050,109.062,64
2020.01.29,23:20,109.063,109.079,109.062,109.079,59
2020.01.29,23:25,109.078,109.079,109.071,109.073,60
2020.01.29,23:30,109.072,109.072,109.033,109.039,108
2020.01.29,23:35,109.041,109.059,109.035,109.044,71
2020.01.29,23:40,109.047,109.063,109.035,109.036,49
2020.01.29,23:45,109.035,109.047,109.035,109.039,191
2020.01.29,23:50,109.041,109.042,109.033,109.033,107
2020.01.29,23:55,109.030,109.038,109.006,109.011,91
2020.01.30,00:00,109.008,109.019,108.971,108.992,25
2020.01.30,00:05,109.003,109.019,108.984,109.002,449
2020.01.30,00:10,109.000,109.003,108.981,108.991,377
2020.01.30,00:15,108.990,109.046,108.985,109.010,665
2020.01.30,00:20,109.015,109.018,109.003,109.011,246
2020.01.30,00:25,109.011,109.024,108.998,109.021,77
2020.01.30,00:30,109.022,109.022,109.001,109.003,231
2020.01.30,00:35,109.002,109.040,109.000,109.021,252
2020.01.30,00:40,109.023,109.023,109.002,109.011,322
2020.01.30,00:45,109.012,109.028,109.001,109.018,312
2020.01.30,00:50,109.017,109.020,108.983,109.004,258
2020.01.30,00:55,109.002,109.013,108.991,109.000,69
2020.01.30,01:00,108.999,109.050,108.999,109.044,106
2020.01.30,01:05,109.047,109.052,109.032,109.032,74
2020.01.30,01:10,109.033,109.033,109.018,109.025,47
2020.01.30,01:15,109.026,109.026,109.019,109.020,68
2020.01.30,01:20,109.018,109.018,109.006,109.007,58
2020.01.30,01:25,109.008,109.012,108.996,109.011,108
2020.01.30,01:30,109.012,109.020,109.002,109.002,111
2020.01.30,01:35,109.001,109.018,108.999,109.016,93
2020.01.30,01:40,109.014,109.031,109.009,109.014,95
2020.01.30,01:45,109.015,109.020,108.968,108.970,142
2020.01.30,01:50,108.971,108.973,108.945,108.957,149
2020.01.30,01:55,108.958,108.987,108.958,108.982,134
2020.01.30,02:00,108.983,109.038,108.983,109.029,201
2020.01.30,02:05,109.028,109.041,109.011,109.016,172
2020.01.30,02:10,109.013,109.027,109.004,109.020,121
2020.01.30,02:15,109.019,109.022,108.975,108.985,140
2020.01.30,02:20,108.986,108.996,108.961,108.966,156
2020.01.30,02:25,108.967,108.988,108.936,108.978,271
2020.01.30,02:30,108.981,108.986,108.928,108.952,290
2020.01.30,02:35,108.951,108.972,108.951,108.972,117
2020.01.30,02:40,108.971,108.993,108.964,108.987,115
2020.01.30,02:45,108.983,109.006,108.977,108.991,164
2020.01.30,02:50,108.990,109.005,108.962,108.972,247
2020.01.30,02:55,108.973,108.973,108.957,108.962,137
2020.01.30,03:00,108.963,108.982,108.961,108.966,171
2020.01.30,03:05,108.968,108.976,108.905,108.923,145
2020.01.30,03:10,108.927,108.940,108.898,108.899,262
2020.01.30,03:15,108.898,108.922,108.895,108.909,254
2020.01.30,03:20,108.907,108.938,108.905,108.936,153
2020.01.30,03:25,108.937,108.956,108.931,108.940,140
2020.01.30,03:30,108.941,108.970,108.941,108.965,195
2020.01.30,03:35,108.964,108.965,108.934,108.934,131
2020.01.30,03:40,108.933,108.953,108.928,108.947,180
2020.01.30,03:45,108.945,108.964,108.942,108.943,129
2020.01.30,03:50,108.941,108.957,108.934,108.939,166
2020.01.30,03:55,108.938,108.949,108.931,108.942,160
2020.01.30,04:00,108.944,108.951,108.922,108.928,236
2020.01.30,04:05,108.930,108.936,108.918,108.934,186
2020.01.30,04:10,108.935,108.941,108.925,108.941,126
2020.01.30,04:15,108.942,108.942,108.929,108.941,99
2020.01.30,04:20,108.940,108.944,108.906,108.906,116
2020.01.30,04:25,108.905,108.911,108.882,108.891,281
2020.01.30,04:30,108.893,108.933,108.892,108.933,171
2020.01.30,04:35,108.932,108.932,108.892,108.905,191
2020.01.30,04:40,108.904,108.916,108.887,108.888,159
2020.01.30,04:45,108.890,108.893,108.864,108.886,211
2020.01.30,04:50,108.887,108.903,108.873,108.895,199
2020.01.30,04:55,108.891,108.901,108.875,108.890,173
2020.01.30,05:00,108.892,108.897,108.877,108.891,180
2020.01.30,05:05,108.890,108.933,108.890,108.929,174
2020.01.30,05:10,108.928,108.934,108.912,108.928,136
2020.01.30,05:15,108.929,108.937,108.913,108.913,132
2020.01.30,05:20,108.915,108.919,108.902,108.903,94
2020.01.30,05:25,108.902,108.921,108.896,108.919,137
2020.01.30,05:30,108.917,108.930,108.915,108.927,115
2020.01.30,05:35,108.926,108.928,108.903,108.916,119
2020.01.30,05:40,108.920,108.927,108.899,108.907,200
2020.01.30,05:45,108.908,108.908,108.867,108.877,187
2020.01.30,05:50,108.878,108.880,108.860,108.876,230
2020.01.30,05:55,108.874,108.885,108.860,108.872,193
2020.01.30,06:00,108.871,108.872,108.839,108.839,194
2020.01.30,06:05,108.842,108.867,108.841,108.866,153
2020.01.30,06:10,108.867,108.879,108.861,108.876,115
2020.01.30,06:15,108.877,108.877,108.864,108.872,88
2020.01.30,06:20,108.873,108.895,108.873,108.891,95
2020.01.30,06:25,108.893,108.895,108.880,108.887,84
2020.01.30,06:30,108.888,108.907,108.882,108.906,79
2020.01.30,06:35,108.907,108.916,108.902,108.913,73
2020.01.30,06:40,108.915,108.926,108.911,108.921,79
2020.01.30,06:45,108.919,108.922,108.900,108.902,53
2020.01.30,06:50,108.901,108.902,108.890,108.893,83
2020.01.30,06:55,108.892,108.901,108.887,108.901,80
2020.01.30,07:00,108.898,108.906,108.884,108.889,119
2020.01.30,07:05,108.887,108.890,108.873,108.884,96
2020.01.30,07:10,108.885,108.896,108.885,108.885,77
2020.01.30,07:15,108.886,108.886,108.852,108.856,127
2020.01.30,07:20,108.854,108.882,108.851,108.880,97
2020.01.30,07:25,108.879,108.899,108.879,108.896,136
2020.01.30,07:30,108.897,108.910,108.894,108.898,107
2020.01.30,07:35,108.899,108.899,108.866,108.868,113
2020.01.30,07:40,108.869,108.891,108.865,108.889,113
2020.01.30,07:45,108.887,108.904,108.876,108.903,132
2020.01.30,07:50,108.904,108.912,108.891,108.902,131
2020.01.30,07:55,108.901,108.917,108.887,108.914,120
2020.01.30,08:00,108.915,108.927,108.904,108.920,92
2020.01.30,08:05,108.922,108.938,108.913,108.926,131
2020.01.30,08:10,108.927,108.952,108.926,108.940,171
2020.01.30,08:15,108.937,108.941,108.925,108.928,101
2020.01.30,08:20,108.927,108.928,108.910,108.912,83
2020.01.30,08:25,108.913,108.925,108.906,108.910,85
2020.01.30,08:30,108.911,108.916,108.900,108.916,111
2020.01.30,08:35,108.917,108.930,108.915,108.925,68
2020.01.30,08:40,108.923,108.928,108.919,108.928,60
2020.01.30,08:45,108.929,108.929,108.905,108.912,83
2020.01.30,08:50,108.910,108.914,108.908,108.913,70
2020.01.30,08:55,108.914,108.917,108.896,108.896,82
2020.01.30,09:00,108.892,108.920,108.877,108.880,288
2020.01.30,09:05,108.878,108.892,108.819,108.847,452
2020.01.30,09:10,108.846,108.879,108.842,108.861,292
2020.01.30,09:15,108.860,108.876,108.826,108.834,263
2020.01.30,09:20,108.832,108.859,108.817,108.839,293
2020.01.30,09:25,108.837,108.837,108.804,108.819,319
2020.01.30,09:30,108.818,108.847,108.811,108.828,240
